Event	ID	Name			Wwise Object Path	Notes
	176324301	Play_Archer_Melee_Attack			\Default Work Unit\Human_enemies\Play_Archer_Melee_Attack	
	282993986	Play_Enemy_Humanoid_Hit			\Default Work Unit\Human_enemies\Play_Enemy_Humanoid_Hit	
	1511621515	Play_Lumberjack_Axe_Swing_Attack			\Default Work Unit\Human_enemies\Play_Lumberjack_Axe_Swing_Attack	
	1628159071	Play_Lumberjack_Heavy_Axe_Attack_Hit_edit			\Default Work Unit\Human_enemies\Play_Lumberjack_Heavy_Axe_Attack_Hit_edit	
	1677382623	Play_Lumberjack_Heavy_Axe_Attack_Warning			\Default Work Unit\Human_enemies\Play_Lumberjack_Heavy_Axe_Attack_Warning	
	2135203437	Play_Enemy_Humanoid_Discover_Players			\Default Work Unit\Human_enemies\Play_Enemy_Humanoid_Discover_Players	
	2259159008	Play_Enemy_Conversation			\Default Work Unit\Human_enemies\Play_Enemy_Conversation	
	2370528178	Play_Archer_Ranged_Attack			\Default Work Unit\Human_enemies\Play_Archer_Ranged_Attack	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	226089155	Archer_Ranged_Attack_02	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Ranged_Attack_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Ranged_Attack\Archer_Ranged_Attack_02		44596
	258337216	Enemy_Conversation_01_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_01_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_01\Enemy_Conversation_01_Pt2		232896
	279373937	Enemy_Humanoid_Hit_05	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_05		75584
	307705603	Enemy_Humanoid_Discover_Players_05	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_05		67776
	366953269	Enemy_Conversation_02_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_02_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_02\Enemy_Conversation_02_Pt2		180672
	387967807	Enemy_Conversation_06_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_06_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_06\Enemy_Conversation_06_Pt2		161472
	415225867	Enemy_Conversation_01_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_01_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_01\Enemy_Conversation_01_Pt1		207552
	427305471	Archer_Melee_Attack_01	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Melee_Attack_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Melee_Attack\Archer_Melee_Attack_01		40768
	432246566	Enemy_Humanoid_Discover_Players_07	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_07		226240
	450631756	Archer_Ranged_Attack_04	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Ranged_Attack_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Ranged_Attack\Archer_Ranged_Attack_04		590464
	456675155	Enemy_Conversation_02_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_02_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_02\Enemy_Conversation_02_Pt1		410560
	465473952	Archer_Melee_Attack_03	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Melee_Attack_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Melee_Attack\Archer_Melee_Attack_03		33600
	529686413	Enemy_Humanoid_Hit_10	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_10		38976
	544469667	Enemy_Humanoid_Hit_06	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_06		44608
	592588551	Enemy_Conversation_03_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_03_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_03\Enemy_Conversation_03_Pt1		508352
	600372018	Enemy_Conversation_05_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_05_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_05\Enemy_Conversation_05_Pt1		95168
	621884099	Enemy_Humanoid_Discover_Players_03	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_03		232896
	636931142	Enemy_Conversation_07_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_07_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_07\Enemy_Conversation_07_Pt2		177050
	676812370	Archer_Melee_Attack_04	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Melee_Attack_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Melee_Attack\Archer_Melee_Attack_04		31808
	739176845	Archer_Ranged_Attack_03	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Ranged_Attack_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Ranged_Attack\Archer_Ranged_Attack_03		61464
	789106810	Enemy_Conversation_03_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_03_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_03\Enemy_Conversation_03_Pt2		58816
	799558388	Enemy_Humanoid_Discover_Players_09	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_09		73664
	809577715	Enemy_Humanoid_Hit_08	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_08		52544
	827319613	Enemy_Humanoid_Hit_01	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_01		16636
	830202095	Enemy_Humanoid_Hit_03	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_03		40512
	869057959	Enemy_Humanoid_Discover_Players_08	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_08		196288
	938179778	Enemy_Conversation_04_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_04_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_04\Enemy_Conversation_04_Pt1		83904
	943478083	Enemy_Humanoid_Discover_Players_02	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_02		155328
	963543063	Lumberjack_Heavy_Axe_Attack_Hit_edit	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Lumberjack_Heavy_Axe_Attack_Hit_edit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Lumberjack_Heavy_Axe_Attack_Hit_edit		192060
	1010062889	Archer_Ranged_Attack_05	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Ranged_Attack_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Ranged_Attack\Archer_Ranged_Attack_05		68888
	1033290929	Enemy_Humanoid_Hit_07	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_07		40256
	1036803188	Enemy_Conversation_06_Pt1	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_06_Pt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_06\Enemy_Conversation_06_Pt1		143808
	1038780852	Enemy_Humanoid_Hit_09	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Hit_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Hit\Enemy_Humanoid_Hit_09		26944
	1056396873	Enemy_Conversation_04_Pt2	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Conversation_04_Pt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Conversation\Enemy_Conversation_04\Enemy_Conversation_04_Pt2		109248
	1059971743	Lumberjack_Axe_Swing_Attack_01	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Lumberjack_Axe_Swing_Attack_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Lumberjack_Axe_Swing_Attack\Lumberjack_Axe_Swing_Attack_01		69372
	1060340399	Enemy_Humanoid_Discover_Players_01	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Enemy_Humanoid_Discover_Players_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Enemy_Humanoid_Discover_Players\Enemy_Humanoid_Discover_Players_01		128704
	1066614702	Archer_Ranged_Attack_01	E:\GitHub\The-Witcher-Ties-of-Destiny\TheWitcherWwiseProject\.cache\Windows\SFX\Archer_Ranged_Attack_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Human_enemies\Archer_Ranged_Attack\Archer_Ranged_Attack_01		77660

